Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,CleanedReview
568259,B00374ZKQ0,A3NVGVB2BS4ADR,www.FirstAmazon.com,0,0,5,1350086400,A stevia blend that will not disappoint!,"I have been using stevia for over a decade and tried dozens of different blends.  This blend is brought to you by the folks who bring you Sugar in the Raw.  Stevia in the Raw is one of the best stevia blends that I have tasted.  It works, it's potent (you may find that you only need half a packet in your iced tea or lemonade) and has absolutely no after-taste.<br /><br />It's equally tasty in cold drinks, coffee or tea.<br /><br />Best of all for being of such high quality, bought in bulk on Amazon THIS BRAND actually ends up being one of the lowest cost per packet.<br /><br />Try it....you won't be disappointed!",using stevia decade tried dozen different blend blend brought folk bring sugar raw stevia raw one best stevia blend tasted work potent may find need half packet iced tea lemonade absolutely aftertasteits equally tasty cold drink coffee teabest high quality bought bulk amazon brand actually end one lowest cost per packettry ityou wont disappointed
568260,B00374ZKQ0,A1BFRTDMLD15UR,Lucy Galvez,0,0,3,1349308800,well product,If you can't understand why the product measures same as sugar then pick up a bag of equal size and you will notice this in volume is light as a feather. The bag is larger than a 5 pound bag of sugar. It works very well and there is no deception. Check it out.,cant understand product measure sugar pick bag equal size notice volume light feather bag larger pound bag sugar work well deception check
568261,B00374ZKQ0,A1082L7GPFC0MD,:(,0,0,1,1348444800,"MALTODEXTRINE, BEWARE!","This product is bad for you!!  I bought this assuming that ""Stevia in the raw"" meant that it was in fact, just stevia. NO!!  The number one ingredient listed is Maltodextrine.  Maltodextrine is TWICE as bad for you as simple sugar.  So by cutting stevia with maltodextrine, In The Raw has negating anything positive about this product, and made it JUST AS BAD FOR YOU, if not worse than, table sugar.  Buy SweetLeaf instead.",product bad bought assuming stevia raw meant fact stevia number one ingredient listed maltodextrine maltodextrine twice bad simple sugar cutting stevia maltodextrine raw negating anything positive product made bad worse table sugar buy sweetleaf instead
568262,B00374ZKQ0,A2GEZJHBV92EVR,History buff,0,0,5,1345075200,Very good alternative to sugar.,I have tried many of the no sugar sweeteners out there. I find this to be the best. I like it even more than truvia ( which is way too sweet for me ). I put it in everything where I used to put sugar. Love it. Good stuff.,tried many sugar sweetener find best like even truvia way sweet put everything used put sugar love good stuff
568263,B00374ZKQ0,ARFV8BBMBQ054,Sensitive Palate,0,0,2,1329782400,Stevia in the Raw,"Purchased a single box in my grocery store, thinking Stevia products would all taste the same. Big mistake. The packet aftertaste was so unpleasant that I tossed the whole box after several tries at sweetening my iced tea. Stevia in the Raw didn't even come close to the Now product I purchased formerly in packets (Stevia Extract, Non-Bitter)which contained maltodextrin (rice sugar product)that probably made the difference. Would prefer to skip maltodextrin. Perhaps the organic extract powder in containers will taste better than the packets. A disappointed consumer.",purchased single box grocery store thinking stevia product would taste big mistake packet aftertaste unpleasant tossed whole box several try sweetening iced tea stevia raw didnt even come close product purchased formerly packet stevia extract nonbitterwhich contained maltodextrin rice sugar productthat probably made difference would prefer skip maltodextrin perhaps organic extract powder container taste better packet disappointed consumer
568264,B00374ZKQ0,A1CD1XP35JPU2S,"Earth Mama ""Earth Mama""",3,5,1,1317859200,this stuff is nasty!,"I thought this stuff had a bad aftertaste. Not just the normal stevia aftertaste, but also the aftertaste from added ingredients. It completely ruined my cup of coffee, I had to throw it out and re-brew! I have tried it in a couple of desserts with the same results-- disgusting! I highly recommend using erythritol instead.<br /><br />PS: I have grown stevia and it tastes much better than this stuff. However, even the homegrown stuff has an aftertaste, and I would normally never put it in coffee!! Stevia is very very easy to grow and if you like stevia, I think you should consider growing it :)",thought stuff bad aftertaste normal stevia aftertaste also aftertaste added ingredient completely ruined cup coffee throw rebrew tried couple dessert result disgusting highly recommend using erythritol insteadps grown stevia taste much better stuff however even homegrown stuff aftertaste would normally never put coffee stevia easy grow like stevia think consider growing
568265,B00374ZKQ0,A2C8Z24UT8W79J,Dr. Z.,1,2,5,1339545600,natural sweetener,"I have been using stevia products for many years before it was popularized. It is the best natural, non sugar, sweetener on the market without fillers like Truvia and other stevia products. Suitable for baking and anything where you would use sugar. Excellent product for the diabetic as well.",using stevia product many year popularized best natural non sugar sweetener market without filler like truvia stevia product suitable baking anything would use sugar excellent product diabetic well
568266,B00374ZKQ0,A3U7Y2BPCFNEDK,Vickie,1,2,5,1318204800,Stevia,"Love this product. No after taste, and according to my research one of the better products around.Always fast delivery and well packaged. Very pleased. Will continue to order this online.",love product taste according research one better product aroundalways fast delivery well packaged pleased continue order online
568267,B00374ZKQ0,AI2KHEXJXQIQ2,Paul Andrew Anderson,4,7,3,1315785600,This is Dextrose (D-glucose)!,"Holding the package now, the ingredients read: ""Dextrose, Stevia Extract"". In other words, it's primary ingredient is Dextrose with some Stevia added so they can call it that. Now, Dextrose itself is not all that bad, however, if you have a health issue and wish to use Stevia, you must read labels. Search for pure Stevia. There are much cheaper Dextrose based sweeteners here at Amazon.com  Google ""Dextrose side effects"" because the Stevia portion of this is harmless to anyone. I'd recommend Now:  [...]",holding package ingredient read dextrose stevia extract word primary ingredient dextrose stevia added call dextrose bad however health issue wish use stevia must read label search pure stevia much cheaper dextrose based sweetener amazoncom google dextrose side effect stevia portion harmless anyone id recommend
568268,B00374ZKQ0,A22UP57PZNGP3A,"B. P. ""coffee lover""",0,1,2,1326153600,Not for me,"Tried this for the first time and had to dump an otherwise good cup of coffee.  The aftertaste resembled liquor/alcohol to me.  Obtained a second opinion, and he agreed with the taste analogy to hard liquor.  Will not be purchasing this product again.",tried first time dump otherwise good cup coffee aftertaste resembled liquoralcohol obtained second opinion agreed taste analogy hard liquor purchasing product
568269,B00374ZKQ0,A1XM9PE80KR9T5,Deborah Kasowitz,1,3,1,1329955200,watch out,"Tried using Stevia instead of white sugar in my chocolate chip cookies. Big mistake. The cookies never flattened or melted into normal looking cookies. The dough (which also was not normal) just stayed as it was when it went into the oven. Did not look like, feel like, or taste like a chocolate chip cookie!",tried using stevia instead white sugar chocolate chip cooky big mistake cooky never flattened melted normal looking cooky dough also normal stayed went oven look like feel like taste like chocolate chip cookie
568270,B00374ZKQ0,A2HNJUYJQA8D5M,"R. Godale ""RAG""",2,5,1,1294704000,Horrible Taste,"Tried this exact brand of Stevia today and I had to toss out my cup of coffee, it totally changed the taste and also had an awful ""bitter"" after taste. YUK....!!!!",tried exact brand stevia today toss cup coffee totally changed taste also awful bitter taste yuk
568271,B00374ZKQ0,A1WEY252CHABRY,ms,3,8,1,1323561600,ZERO STARS - absolute garbage,"Don't buy this. I use Sugar in the Raw and thought every once in a while it might be better if I used this alternative. Personally if I put a spoonful of mud in my coffee I'm sure it couldn't taste worse than this stuff.<br /><br />Real Sugar in the Raw is somewhat granular in texture and light brown. This stuff is white and powdery, like confectioners sugar. The taste? The worst.<br /><br />I threw the entire package away and will never buy anything like it again. I'd rather drink my coffee black. I'd never use it in any recipe, as I'm sure the taste will be 'off' and all your ingredients will be ruined.<br /><br />Find something else or do without sugar.",dont buy use sugar raw thought every might better used alternative personally put spoonful mud coffee im sure couldnt taste worse stuffreal sugar raw somewhat granular texture light brown stuff white powdery like confectioner sugar taste worsti threw entire package away never buy anything like id rather drink coffee black id never use recipe im sure taste ingredient ruinedfind something else without sugar
